gene_id,BonitaEye1,BonitaEye2,BonitaEye3,BonitaEye4,CuevaEye1,CuevaEye2,CuevaEye3,CuevaEye4,LunaEye1,LunaEye2,LunaEye3,LunaEye4,PSOEye1,PSOEye2,PSOEye3,PSOEye4
gene12167,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
gene12160,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12161,0,3,0,0,0,0,0,0,6,0,8,0,0,7,0,0
gene12162,13,0,3,46,0,6,0,0,25,0,0,9,38,14,0,0
gene12163,7,0,0,0,0,14,0,0,32,0,6,7,22,17,0,0
gene12168,44,0,0,0,0,79,11,0,48,0,41,25,79,47,0,0
gene12169,0,0,3,0,0,0,0,0,0,6,10,0,0,6,0,0
gene15194,29,0,0,0,0,56,0,3,48,0,16,10,37,8,0,0
gene15195,292,6,77,51,62,383,0,27,287,3,124,42,320,453,83,37
gene15196,0,0,0,32,36,48,9,0,33,0,39,2,5,37,3,0
gene15197,9,0,4,0,0,17,0,5,46,3,50,19,17,93,3,0
gene15190,30,4,0,0,0,25,5,30,35,4,59,13,32,30,0,0
gene15191,8,0,4,0,0,0,0,0,6,0,11,0,14,9,0,0
gene15192,0,0,5,0,0,0,0,0,0,0,0,0,8,5,0,0
gene15193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15198,7,0,0,20,0,0,0,0,7,0,0,0,0,11,0,0
gene15199,72,0,12,0,49,209,45,19,108,7,73,37,166,108,19,25
gene14571,0,0,0,0,0,9,5,0,0,0,8,0,0,6,0,0
gene14570,44,3,6,35,0,64,11,1,69,0,16,6,48,47,3,4
gene14573,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14572,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0
gene14575,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
gene14574,0,0,2,0,0,4,0,0,0,0,9,0,5,0,0,0
gene14577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene14579,118,4,12,50,5,127,27,23,108,2,121,42,138,57,30,27
gene14578,3,0,0,0,0,6,0,0,7,0,13,0,0,0,0,0
gene18919,0,0,3,0,0,64,0,0,101,0,117,25,27,3,14,0
gene18918,39,0,13,0,7,30,0,17,55,0,71,16,69,42,0,2
gene18913,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18912,0,0,0,26,0,7,0,10,0,0,0,0,11,5,6,0
gene18911,9,0,9,0,0,46,0,0,13,0,8,12,0,11,0,0
gene18910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18917,0,0,0,0,0,37,0,0,0,0,0,0,0,3,0,0
gene18916,0,0,0,0,0,31,0,0,6,0,6,0,0,6,0,0
gene18915,4,0,0,0,0,14,0,0,29,0,14,6,0,0,8,0
gene18914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene26002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29840,38,0,0,0,0,12,0,0,30,0,19,15,51,22,0,0
gene29843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29842,5,0,0,20,0,31,0,0,13,0,9,0,11,0,0,0
gene29845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29844,0,0,0,0,10,13,0,0,3,0,0,0,0,0,0,0
gene29847,0,0,0,0,0,4,0,0,11,0,0,0,6,0,0,0
gene29846,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
gene29849,6,0,0,0,0,3,0,8,36,0,9,2,3,20,0,0
gene29848,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
gene21339,0,0,6,0,0,11,0,0,3,0,9,5,0,0,0,0
gene21338,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
gene9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21333,34,0,9,0,0,106,19,0,95,3,54,34,47,22,3,0
gene21332,0,0,0,0,0,6,0,0,0,0,0,8,8,0,0,0
gene21331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21330,0,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0
gene21337,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0
gene21336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21335,0,0,0,0,0,71,0,0,37,0,41,0,12,25,6,0
gene21334,24,0,2,0,0,36,0,0,31,0,13,0,20,6,0,0
gene30090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30093,0,5,6,0,7,7,0,0,6,3,0,0,2,0,0,0
gene30094,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
gene30095,0,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0
gene30096,0,0,0,0,0,5,0,0,11,0,0,0,7,0,0,0
gene30097,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0
gene30098,11,0,0,0,4,0,0,0,3,0,5,2,14,0,0,0
gene30099,18,0,14,0,0,114,0,3,46,0,19,12,70,42,11,0
gene21557,17,0,0,0,27,62,0,0,57,0,76,15,13,27,7,0
gene21556,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0
gene10474,16,0,0,0,0,7,0,0,0,2,0,0,0,6,0,0
gene30547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10477,7,0,0,0,0,10,0,0,8,0,10,0,24,0,0,0
gene10470,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0
gene10471,0,0,0,0,0,11,0,0,0,0,0,0,3,3,0,0
gene10472,20,0,3,0,0,27,0,0,16,0,15,6,6,22,0,0
gene10473,23,0,10,41,0,22,0,8,37,0,32,0,83,24,14,0
gene15688,0,3,0,3,0,7,0,0,0,0,0,0,3,0,0,0
gene10478,49,0,0,0,0,418,0,0,120,5,52,28,93,25,19,0
gene10479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene30548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene21839,163,0,19,92,97,868,0,34,401,17,151,109,116,206,68,27
gene17127,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
gene17126,20,0,0,0,0,126,0,0,17,0,0,8,0,17,0,0
gene17125,9,0,5,5,4,157,25,12,48,0,43,0,33,41,0,2
gene17124,28,0,20,0,0,28,0,6,36,0,56,0,32,195,22,0
gene17123,25,0,0,0,0,18,0,0,48,0,8,7,42,5,0,0
gene17122,8,0,0,0,0,0,0,0,6,0,0,5,0,7,0,0
gene17121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene17120,3,0,0,0,2,14,7,0,25,0,134,3,0,5,3,0
gene17129,32,0,11,0,38,118,0,6,65,0,64,32,63,21,17,17
gene17128,31,0,10,21,0,29,0,0,32,0,29,3,219,40,0,0
gene31542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene15685,0,0,11,29,0,0,2,0,11,0,0,0,0,0,0,0
gene15686,0,0,0,0,0,3,0,0,0,0,3,0,4,0,0,0
gene22158,0,0,0,0,0,10,0,0,0,0,6,0,0,10,0,0
gene15687,47,3,13,14,6,187,20,3,99,6,38,10,22,52,11,17
gene22152,0,0,0,0,0,0,0,0,6,0,4,0,0,4,0,0
gene21830,9,0,0,0,0,10,0,10,15,0,0,6,42,0,0,0
gene22150,14,0,0,91,0,0,0,9,14,0,6,13,13,0,0,0
gene22151,3,0,0,10,0,0,0,6,6,0,9,0,0,0,0,0
gene22156,53,0,6,14,0,63,0,14,5,0,44,33,33,32,0,0
gene28479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene22154,0,0,0,0,0,13,0,0,6,0,0,0,0,0,0,0
gene21831,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0
gene460,7,0,0,0,0,14,0,0,5,0,0,6,0,0,0,0
gene461,13,0,0,14,25,14,0,0,35,0,11,8,11,6,0,0
gene462,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
gene463,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0
gene464,0,0,0,0,0,0,0,0,0,0,9,0,16,3,0,0
gene465,55,0,4,0,0,86,0,0,110,0,89,31,73,28,0,0
gene466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene467,6,0,0,0,0,0,0,0,8,0,14,0,0,10,0,0
gene26642,14,0,0,0,0,15,0,0,23,0,0,0,0,6,0,0
gene26643,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0
gene26640,0,0,0,33,0,0,0,3,0,0,0,0,18,0,0,0
gene26641,0,0,0,20,0,9,0,0,18,0,0,5,0,7,0,0
gene26646,70,6,15,0,18,164,30,8,109,16,185,22,92,90,28,0
gene26647,43,0,0,0,0,126,0,0,104,0,41,0,29,14,0,3
gene26644,44,0,6,5,0,130,0,0,64,0,3,11,0,33,6,0
gene26645,73,0,9,0,54,215,30,11,185,0,172,42,52,118,24,14
gene2739,3,0,3,0,0,7,0,0,12,0,4,0,16,3,0,0
gene2738,33,0,9,17,0,81,0,0,83,25,44,18,51,86,31,0
gene2737,0,0,0,53,0,39,0,0,22,0,0,9,42,0,0,0
gene2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2735,3,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0
gene2734,19,0,20,0,0,121,0,7,78,0,96,0,49,86,11,0
gene2733,0,4,0,0,0,5,13,0,12,0,6,0,14,0,0,0
gene2732,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0
gene2731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28473,0,0,0,0,8,0,0,0,8,0,3,5,0,0,0,0
gene6429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6428,0,0,0,0,0,16,0,0,14,0,24,0,10,7,0,0
gene6427,0,0,0,35,0,17,0,0,3,0,11,6,0,0,0,0
gene6426,0,0,0,0,0,14,0,0,0,0,3,0,8,0,0,0
gene6425,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0
gene6424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6423,9,0,0,0,0,11,0,0,0,0,5,0,2,6,17,0
gene6422,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0
gene6421,10,0,0,0,0,5,0,0,0,0,9,8,17,14,0,0
gene6420,8,0,0,0,0,49,0,0,12,0,4,11,26,5,0,0
gene28470,0,0,0,0,0,4,0,0,0,0,0,0,16,8,3,0
gene24756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28474,8,0,0,0,11,22,6,0,14,0,0,0,19,22,0,0
gene6395,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
gene6394,16,0,0,30,0,64,0,8,58,0,44,16,45,12,17,0
gene6397,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
gene6396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene6391,21,0,0,0,0,8,0,0,17,0,0,0,9,3,0,0
gene27068,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0
gene6393,112,9,39,10,18,62,9,6,36,0,38,15,145,217,13,3
gene6392,7,3,0,0,0,0,0,0,6,0,7,0,0,0,0,0
gene27065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27064,232,12,79,11,232,488,158,34,411,0,478,218,581,678,129,0
gene27067,6,0,0,0,0,32,0,0,46,0,31,0,16,11,0,0
gene27066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27061,0,0,0,0,0,15,0,0,5,0,0,0,8,3,0,0
gene6398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27063,12,0,0,0,17,30,8,0,6,0,15,6,15,52,0,24
gene27062,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
gene31237,0,0,0,0,0,0,0,0,6,0,0,0,6,0,3,0
gene31236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31235,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
gene1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13358,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13359,3,3,5,0,24,42,0,0,10,0,14,4,24,18,0,0
gene13354,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0
gene13355,3,3,3,0,0,6,4,8,0,0,9,4,24,74,0,0
gene13356,0,0,0,0,0,17,0,3,0,0,16,3,0,5,0,0
gene13357,3,0,14,3,0,11,28,15,18,9,12,3,87,82,14,0
gene13350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene13351,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
gene13352,0,0,3,0,0,0,0,0,8,0,0,9,0,3,0,0
gene13353,49,0,12,0,0,0,0,0,11,0,11,0,141,12,0,0
gene3804,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0
gene31231,6,0,0,0,0,3,0,0,5,0,0,8,13,0,0,0
gene12409,5,0,0,0,0,0,0,3,2,0,0,0,0,0,0,4
gene12408,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene12407,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
gene12406,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,19
gene12405,19,0,0,0,0,284,0,0,39,0,153,0,62,3,0,0
gene12404,15,0,0,0,0,46,0,0,21,0,5,3,8,21,0,0
gene12403,14,0,0,0,0,22,6,0,31,0,21,9,11,26,0,0
gene12402,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,0
gene12401,8,0,0,0,0,19,0,0,13,3,0,0,0,0,0,0
gene12400,0,3,0,0,0,18,0,0,22,0,10,3,4,5,0,0
gene3060,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,0
gene3061,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
gene3062,17,6,0,0,0,24,0,0,3,0,3,0,17,6,7,0
gene3063,91,4,28,13,35,343,32,13,208,6,190,43,263,119,23,6
gene3064,33,2,0,0,0,130,0,0,53,0,25,24,48,32,0,0
gene3065,0,0,6,0,0,0,0,0,0,0,0,0,11,0,0,0
gene3066,11,0,0,0,0,52,0,0,8,0,18,3,7,8,0,0
gene3067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3068,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
gene3069,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,0
gene31239,0,0,0,0,0,0,0,0,10,0,0,0,11,0,0,0
gene31238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27689,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0
gene27688,18,0,0,0,0,0,0,0,15,0,0,0,6,5,0,0
gene27681,50,0,9,0,33,25,36,0,28,0,56,18,30,63,0,28
gene27680,19,3,6,0,24,42,0,3,22,0,55,9,36,46,16,0
gene27683,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0
gene27682,332,6,103,46,0,223,35,7,171,7,237,27,562,166,106,0
gene27685,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
gene27684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene27687,0,0,0,30,0,22,0,0,0,0,0,9,0,0,0,0
gene27686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4132,3,0,6,0,0,0,0,0,0,0,0,0,6,5,6,0
gene4797,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4794,3,0,0,0,0,3,0,0,9,0,0,0,0,14,0,0
gene3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4792,9,0,0,0,0,61,0,8,12,0,37,3,52,26,11,0
gene4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3805,7,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0
gene4790,113,0,10,0,0,91,0,0,73,0,23,2,277,11,13,6
gene24082,33,0,0,0,0,99,0,0,21,0,30,0,45,40,0,0
gene24083,1,0,0,0,3,2,2,1,2,5,0,1,8,0,1,0
gene24080,9,0,0,0,0,34,0,3,27,0,28,11,3,20,0,26
gene24081,0,0,0,0,0,11,0,0,3,0,7,0,0,6,0,0
gene24086,1,0,0,0,2,2,0,2,2,1,1,0,0,0,0,0
gene24087,0,0,0,1,3,0,1,2,0,1,0,0,0,0,0,0
gene24084,2,0,0,0,4,2,3,7,2,5,1,1,8,0,1,0
gene24085,0,0,0,0,0,1,0,0,0,1,1,0,1,0,3,0
gene24088,0,0,0,1,3,0,3,2,0,2,0,0,2,0,0,1
gene24089,1,1,0,0,7,1,0,1,1,4,0,0,0,0,0,0
gene28859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28850,0,0,0,0,0,11,0,1,17,3,35,6,9,16,0,0
gene28853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene28852,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
gene28855,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0
gene28854,0,0,0,0,0,0,0,0,4,0,5,5,0,0,0,0
gene28857,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene28856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2898,52,7,7,26,0,194,3,19,112,0,95,35,62,29,35,0
gene2899,23,0,6,0,0,30,0,0,10,0,15,0,2,40,0,3
gene2892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2893,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0
gene2890,0,0,0,0,0,0,0,0,12,0,0,0,0,7,0,0
gene2891,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
gene2896,3,0,0,0,16,0,0,0,6,0,0,0,11,8,0,0
gene2897,0,0,0,0,0,0,0,4,0,0,13,0,13,6,0,0
gene2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2895,0,0,3,0,0,0,0,0,8,0,0,3,23,3,0,0
gene29108,0,0,0,12,0,0,0,9,0,0,6,0,0,0,0,0
gene29109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25689,0,0,0,0,0,6,11,0,0,0,0,4,0,0,0,0
gene25688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25687,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0
gene25686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene29106,0,0,0,4,0,0,0,0,0,0,0,0,15,3,0,0
gene29107,101,0,12,30,18,192,11,0,163,0,152,51,48,112,14,8
gene29100,109,5,21,0,0,118,0,7,80,0,49,37,95,88,7,11
gene29101,0,0,0,4,0,0,0,0,4,0,0,17,41,0,0,0
gene25681,53,3,17,0,39,101,6,19,79,0,59,34,95,15,15,15
gene29103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25355,9,0,6,0,3,30,0,0,30,13,13,11,25,16,0,0
gene25354,10,0,0,0,0,9,0,0,6,0,17,0,46,0,0,0
gene25357,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
gene25356,0,0,0,0,2,0,0,0,0,0,19,0,3,6,0,0
gene25351,5,0,0,41,0,30,0,0,29,6,38,0,14,13,0,0
gene25350,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
gene25353,21,0,0,0,23,28,0,2,18,0,44,13,22,30,19,0
gene25352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene25359,0,0,0,0,0,5,0,0,10,0,5,0,7,0,0,2
gene25358,11,0,0,0,40,43,11,14,82,0,62,19,29,62,30,0
gene1358,0,0,0,2,3,19,0,0,24,0,3,4,5,4,5,0
gene1359,2,0,0,0,0,0,0,3,12,0,2,0,0,0,0,0
gene18959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1350,27,0,14,0,21,98,0,11,65,8,68,28,45,114,0,0
gene1351,7,0,0,0,0,21,0,0,0,0,15,3,0,20,0,0
gene1352,0,0,0,0,0,22,0,0,60,0,15,19,17,12,0,0
gene1353,0,0,0,0,0,0,0,0,10,0,0,3,13,0,0,0
gene1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1355,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
gene1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene1357,6,0,2,0,19,24,0,0,6,0,19,0,0,0,17,0
gene11468,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
gene11469,11,0,0,0,0,15,0,0,15,0,6,0,10,6,0,11
gene11464,0,0,0,0,0,35,0,0,0,0,0,0,4,0,0,0
gene11465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11466,5,2,3,0,0,8,0,0,8,0,12,0,0,4,0,0
gene11467,2,0,0,0,0,0,0,0,0,0,11,0,5,7,0,0
gene11460,72,0,17,6,19,228,0,8,93,5,18,50,22,100,49,16
gene11461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene11463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10739,29,0,11,8,0,48,4,6,44,3,67,61,48,89,19,0
gene10738,15,0,0,23,0,110,27,0,37,8,58,39,12,28,20,0
gene10737,24,0,22,0,0,54,29,3,48,0,57,26,14,51,9,18
gene10736,0,0,0,0,0,3,0,5,8,0,8,0,0,0,8,0
gene10735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10734,30,0,3,0,0,22,0,0,24,3,15,8,49,62,3,0
gene10733,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene10732,25,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0
gene10731,7,0,0,0,0,0,0,0,0,0,11,0,0,37,3,0
gene10730,50,0,3,11,0,16,5,19,25,3,44,3,31,18,0,0
gene18957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene4802,14,0,3,0,0,11,0,0,11,0,0,0,11,6,0,2
gene3853,0,0,0,0,0,5,0,0,4,0,4,2,0,6,0,0
gene4800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene3855,0,0,0,0,0,6,0,0,0,0,25,0,19,53,0,0
gene3854,3,0,0,0,0,3,0,3,4,0,11,3,0,9,0,0
gene9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9832,37,3,9,0,38,120,21,8,150,0,115,15,44,49,0,0
gene3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
gene3858,33,0,9,0,0,84,4,0,31,0,58,3,47,113,3,0
gene4809,8,0,14,2,0,15,0,11,38,2,17,3,3,53,0,0
gene4808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene9839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene147,55,0,3,0,38,67,16,0,144,0,110,32,57,50,7,14
gene146,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
gene145,0,3,0,56,7,11,7,0,0,0,11,0,25,10,0,0
gene144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene143,13,2,0,21,0,0,0,11,49,0,27,16,31,77,14,4
gene142,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
gene141,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
gene140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene149,0,0,0,0,8,0,0,0,0,0,0,0,16,0,0,0
gene148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene18955,42,3,45,0,0,43,33,0,48,3,103,52,55,129,27,38
gene18954,27,0,14,0,13,44,0,0,60,0,25,0,32,33,0,26
gene18953,0,0,0,0,0,26,0,0,14,0,8,0,0,3,17,1
gene18952,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0
gene2078,71,0,0,0,0,159,24,0,134,3,106,74,102,67,3,38
gene2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2070,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0
gene2071,22,0,0,0,0,60,15,0,57,0,78,0,22,21,8,0
gene2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene2073,52,0,24,0,14,226,26,0,92,0,121,32,129,118,17,3
gene2074,63,0,17,23,54,98,46,0,46,0,69,25,106,122,16,8
gene2075,29,0,0,5,53,31,2,0,17,0,39,26,18,29,11,0
gene2076,16,0,0,0,0,88,0,0,40,0,44,33,0,5,7,0
gene2077,17,2,0,0,23,32,6,26,27,0,53,14,28,18,0,12
gene5868,51,0,34,41,0,161,9,3,46,0,99,61,54,204,14,2
gene5869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5862,3,0,0,0,12,11,0,0,6,0,6,0,0,8,6,0
gene5863,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
gene5860,0,0,3,0,0,46,14,0,50,0,22,3,33,23,3,0
gene5861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5866,282,4,79,0,22,856,124,16,594,23,635,155,601,444,88,21
gene5867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene5864,6,0,0,0,0,21,0,0,27,0,0,0,0,15,0,0
gene5865,12,0,0,0,0,85,0,0,14,0,17,14,76,37,21,0
gene31369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31363,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
gene31362,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0
gene31365,9,0,0,0,11,22,0,0,32,0,0,9,0,0,0,0
gene31364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene31366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7590,3,0,0,0,0,10,0,0,0,0,25,0,4,2,0,0
gene7591,0,0,0,0,0,17,0,0,6,0,0,0,0,18,0,0
gene7592,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
gene7593,0,0,6,0,0,13,0,6,11,0,10,9,15,9,0,0
gene7594,0,0,0,0,2,5,25,0,0,0,3,10,4,0,0,0
gene7595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene7596,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0
gene7597,4,0,0,65,0,0,0,0,3,0,0,0,8,0,0,0
gene7598,6,0,0,0,0,33,0,0,35,0,13,6,0,7,0,0
